t-23,t-22,t-21,t-20,t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t,t+1,t+2,t+3,t+4,t+5,t+6
11007.0,10711.0,10905.0,10838.0,10301.0,9557.0,8866.0,8381.0,8091.0,7888.0,7836.0,8008.0,8575.0,9433.0,10007.0,10350.0,10612.0,10875.0,11040.0,11086.0,11178.0,11077.0,10913.0,10805.0,10485.847887039185,10619.359838485718,10829.03505897522,10970.975661277771,10785.77001285553,10445.468451499939
9010.0,8706.0,8581.0,8733.0,9262.0,10080.0,10760.0,11336.0,11885.0,12347.0,12595.0,12802.0,12891.0,12834.0,12704.0,12604.0,12278.0,11763.0,11539.0,11592.0,11029.0,10202.0,9393.0,8853.0,10177.658397197723,10125.356802940369,10042.81480550766,10043.676042079926,10186.747602462769,10516.75528049469
10730.0,10855.0,11134.0,11567.0,12764.0,14190.0,15593.0,16823.0,17582.0,18056.0,18364.0,18510.0,18373.0,17816.0,16973.0,16530.0,15793.000000000002,14900.999999999998,13868.0,12818.0,11883.0,11175.0,10580.0,10196.0,10789.30272102356,10884.247812271118,11060.763474464417,11376.98941707611,11736.342717170715,12079.71945476532
9162.0,9942.0,10593.0,10807.0,10854.0,10904.0,10881.0,10799.0,10776.0,10609.0,10417.0,10246.0,10058.0,9887.0,9906.0,10271.0,10067.0,9565.0,8954.0,8416.0,8222.0,8077.000000000001,7997.0,8061.0,9406.738939762115,9453.3272356987,9502.33366394043,9667.278800010681,9879.349529743195,10157.973212718964
9250.0,9267.0,9503.0,10034.0,10853.0,11700.0,12530.0,13310.0,13901.0,14348.0,14725.000000000002,14912.0,14981.0,14588.000000000002,13889.0,13028.0,12300.0,11857.0,11544.0,10858.0,10085.0,9421.0,8945.0,8604.0,9786.186784744263,9735.834869384766,9731.922249794006,9848.933407783508,10048.414988517761,10363.173162460327
10424.0,10531.0,10623.0,10704.0,10758.0,10824.0,10780.0,10679.0,10576.0,10524.0,10868.0,10960.0,10659.0,10081.0,9384.0,8677.0,8231.0,7985.0,7828.000000000001,7755.999999999999,7992.999999999999,8648.0,9719.0,10230.0,10773.371794700623,10952.874091148376,11120.49342918396,11329.403366088867,11480.548824310303,11561.847138404846
11644.0,11912.0,11964.0,11791.0,11447.0,10929.0,10166.0,9519.0,9062.0,8704.0,8492.0,8485.0,8655.0,9298.0,10410.0,11133.0,11243.0,11264.0,11280.0,11246.0,11262.0,11291.0,11212.0,11137.0,10996.342354774475,11091.902559280396,11271.59169101715,11418.805807113647,11254.337705612183,10905.987794876099
9242.0,9565.0,9517.0,9092.0,8566.0,8180.0,7869.000000000001,7736.0,7654.0,7641.0,7623.0,7547.999999999999,7805.0,8214.0,8543.0,8748.0,8801.0,8890.0,8854.0,8808.0,8781.0,8830.0,8930.0,9006.0,9901.75533246994,9987.813265800476,10105.099411010742,10258.018049240112,10291.392916679382,10302.7024974823
12959.0,12558.0,12593.0,11923.0,10960.0,10073.0,9431.0,9010.0,8706.0,8581.0,8733.0,9262.0,10080.0,10760.0,11336.0,11885.0,12347.0,12595.0,12802.0,12891.0,12834.0,12704.0,12604.0,12278.0,11682.829423904419,11644.191964149475,11651.30535697937,11535.071964263916,11110.788135528564,10591.904022216797
12089.0,12594.0,12967.0,13254.0,13539.000000000002,13736.000000000002,13831.0,13782.000000000002,13521.0,12959.0,12558.0,12593.0,11923.0,10960.0,10073.0,9431.0,9010.0,8706.0,8581.0,8733.0,9262.0,10080.0,10760.0,11336.0,11681.583595275879,11890.68699836731,12073.854230880737,12268.438698768616,12378.078639030457,12385.654244422913
10266.0,11166.0,11512.0,11811.0,11922.0,12155.0,12472.0,12847.0,13075.0,13073.0,12982.0,12660.0,12125.0,11943.0,12051.0,11546.0,10899.0,10038.0,9188.0,8668.0,8326.0,8112.000000000001,8033.999999999999,8193.0,9755.409278869629,10233.413323879242,10684.0664768219,11066.807732582092,11341.39748954773,11553.03935623169
17219.0,16692.0,16037.0,15636.999999999998,15025.0,13765.000000000002,12508.0,11504.0,10811.0,10340.0,10068.0,10148.0,10632.0,11364.0,12492.0,13560.0,14553.0,15527.0,16112.0,16902.0,17489.0,17846.0,17997.0,17899.0,17483.67275428772,17234.2784576416,16930.22762298584,16529.3976688385,15988.140907287598,15286.13480758667
10720.0,10425.0,10253.0,10249.0,10519.0,11208.0,12226.0,12856.0,12944.0,12929.0,12840.0,12598.0,12557.0,12522.0,12515.0,12568.0,13145.0,13379.0,13120.000000000002,12886.0,12569.0,12197.0,11462.0,10781.0,10485.481432437897,10292.993498325348,10133.192963600159,10118.923467159271,10264.15982055664,10609.784042358398
16144.999999999998,14893.0,13675.0,12653.0,11882.0,11303.0,10899.0,10730.0,10855.0,11134.0,11567.0,12764.0,14190.0,15593.0,16823.0,17582.0,18056.0,18364.0,18510.0,18373.0,17816.0,16973.0,16530.0,15793.000000000002,15046.797632217407,14727.704801559448,14332.56259727478,13802.473437309265,13239.564455032349,12773.697487831116
9697.0,10357.0,10971.0,11333.0,11461.0,11462.0,11409.0,11344.0,11370.0,11378.0,11242.0,10964.0,10479.0,10254.0,10118.0,9612.0,9036.0,8532.0,8181.999999999999,7899.000000000001,7728.0,7626.000000000001,7481.0,7605.0,9868.828440666199,10000.96389579773,10124.750660896301,10299.34063243866,10502.37208366394,10782.555587768555
8761.0,8676.0,8844.0,9553.0,10738.0,11287.0,11767.0,12123.0,12531.0,12742.0,12900.0,13087.0,13284.000000000002,13322.0,13172.0,13112.0,13132.0,13357.0,13004.0,12383.0,11453.0,10621.0,9993.0,9631.0,9987.561291694641,9969.792826652527,9952.881502628326,10168.425652503967,10660.396122932434,11260.023505210876
13470.0,12322.0,11422.0,10809.0,10340.0,10095.0,10149.0,10531.0,11523.0,12904.0,14200.999999999998,15371.0,16453.0,17311.0,18052.0,18687.0,19054.0,19269.0,19408.0,19354.0,19005.0,18389.0,17753.0,17205.0,16328.788055419922,15491.504625320435,14604.989511489868,13869.586311340332,13373.153246879578,12987.407804489136
9404.0,10121.0,10150.0,10017.0,9704.0,9287.0,8865.0,8557.0,8372.0,8279.0,8307.0,8571.0,9343.0,10549.0,11271.0,11373.0,11403.0,11384.0,11307.0,11218.0,11256.0,11213.0,11242.0,11350.0,11242.560841560364,11475.145422935486,11600.253686904907,11547.929664611816,11235.715415000916,10818.65458393097
11067.0,12045.0,12835.0,13351.000000000002,13771.0,13933.0,14019.0,14034.0,14108.0,13955.000000000002,13530.0,12817.0,12235.0,11967.0,11228.0,10487.0,9710.0,9153.0,8712.0,8472.0,8301.0,8132.0,8244.0,8847.0,9880.003063201904,10166.18694448471,10401.390535354614,10645.136087417603,10858.604961395264,11052.163590431213
10888.0,11298.0,11536.0,11650.0,11801.0,11763.0,11625.0,11367.0,11007.0,10711.0,10905.0,10838.0,10301.0,9557.0,8866.0,8381.0,8091.0,7888.0,7836.0,8008.0,8575.0,9433.0,10007.0,10350.0,10267.106669425964,10498.301102638245,10679.335136413574,10845.061158180237,10929.427627563477,10982.16354560852
9362.0,9644.0,10387.0,11491.0,11991.0,12028.0,12008.0,11978.0,11882.0,11820.0,11851.0,11884.0,11995.0,12708.0,13266.0,13121.0,12935.0,12641.0,12171.0,11373.0,10574.0,10046.0,9702.0,9554.0,9946.28239440918,10060.420618534088,10441.344813346863,11102.164848327637,11613.37974357605,11845.334389686584
11943.0,11112.0,10347.0,9819.0,9438.0,9250.0,9267.0,9503.0,10034.0,10853.0,11700.0,12530.0,13310.0,13901.0,14348.0,14725.000000000002,14912.0,14981.0,14588.000000000002,13889.0,13028.0,12300.0,11857.0,11544.0,11309.470888137817,10951.934063911438,10580.844075202942,10375.748269557953,10281.570607185364,10279.458471298218
11429.0,11419.0,11415.0,11287.0,11148.0,11102.0,11250.0,11360.0,11301.0,11044.0,10471.0,9788.0,9142.0,8714.0,8497.0,8301.0,8162.0,8350.0,8960.0,9987.0,10596.0,10857.0,11002.0,11105.0,11041.74176979065,11038.666593551636,10997.49262046814,10997.183698654175,10980.036587715149,10982.736923217773
8353.0,8055.0,7895.0,7829.0,8030.000000000001,8657.0,9369.0,10129.0,10525.0,10811.0,11049.0,11205.0,11327.0,11445.0,11398.0,11290.0,11280.0,11183.0,10927.0,10990.0,11249.0,10839.0,10043.0,9273.0,10226.510754585266,10139.028153419495,10042.518950462341,10011.317262172699,10055.860901355743,10266.918273925781
12406.0,11476.0,10843.0,10394.0,10169.0,10241.0,10911.0,12025.0,12651.0,13452.000000000002,14383.0,15564.0,16745.0,17736.0,18358.0,18608.0,18734.0,18647.0,18033.0,17352.0,17071.0,16317.999999999998,15208.0,13786.0,12978.709237098694,12574.417954444885,12244.005791664124,11986.850224494934,11849.068365097046,11937.239799499512
17146.0,17219.0,16692.0,16037.0,15636.999999999998,15025.0,13765.000000000002,12508.0,11504.0,10811.0,10340.0,10068.0,10148.0,10632.0,11364.0,12492.0,13560.0,14553.0,15527.0,16112.0,16902.0,17489.0,17846.0,17997.0,17699.22294998169,17546.17247390747,17322.552085876465,17011.094928741455,16599.157831192017,16007.35334777832
10852.0,10781.0,10923.0,11360.0,11252.0,10998.0,10524.0,9829.0,9182.0,8740.0,8492.0,8375.0,8340.0,8583.0,9265.0,10390.0,11117.0,11325.0,11450.0,11608.0,11556.0,11419.0,11429.0,11355.0,11265.817349433899,11196.832221984863,11256.823122024536,11501.601923942566,11589.152004241943,11446.19687461853
9024.0,8699.0,8555.0,8465.0,8529.0,8755.0,9177.0,9624.0,9973.0,10268.0,10370.0,10357.0,10234.0,10054.0,9879.0,9782.0,9784.0,10089.0,10268.0,10128.0,9947.0,9665.0,9242.0,8576.0,9647.83934879303,9712.9294090271,9719.650408744812,9766.180781841278,9850.758854866028,10047.22103691101
9404.0,10362.0,11197.0,11990.0,12641.0,13319.0,13861.000000000002,14219.0,14631.000000000002,14716.0,14550.0,14257.0,14219.999999999998,14133.000000000002,13452.000000000002,12523.0,11705.0,11136.0,10782.0,10660.0,10790.0,11243.0,11847.0,12408.0,12856.68941116333,13183.417525291443,13481.461156845093,13781.278748512268,14063.923095703125,14232.636531829834
11368.0,11733.0,12018.0,12200.0,12427.0,12440.0,12326.0,12235.0,12096.0,11860.0,12120.0,11940.0,11347.0,10515.0,9690.0,9072.0,8688.0,8421.0,8300.0,8478.0,9113.0,10078.0,10720.0,11172.0,11423.556260108948,11604.520474433899,11766.268737792969,11948.61217880249,12050.387874603271,12059.459332466125
9959.0,10639.0,11494.0,11814.0,11923.0,11976.0,11945.0,11840.0,11721.0,11611.0,11463.0,11536.0,12096.0,12445.0,12207.0,11968.0,11706.0,11290.0,10612.0,9998.0,9513.0,9187.0,8968.0,8891.0,9743.096677303314,9834.005112171173,9970.457866668701,10182.124696731567,10326.180165290833,10479.037175178528
11247.0,11520.0,11559.0,11575.0,11421.0,11304.0,11276.0,11313.0,11985.0,12422.0,12387.0,12232.0,12086.0,11806.0,11290.0,10717.0,10315.0,10020.0,9844.0,9710.0,9784.0,9935.0,10224.0,10271.0,10614.533715248108,10759.207417488098,10851.629647254944,10893.038042068481,10868.391386032104,10877.229202270508
15636.999999999998,15025.0,13765.000000000002,12508.0,11504.0,10811.0,10340.0,10068.0,10148.0,10632.0,11364.0,12492.0,13560.0,14553.0,15527.0,16112.0,16902.0,17489.0,17846.0,17997.0,17899.0,17440.0,16602.0,15905.0,15476.82615852356,15037.8412399292,14263.038806915283,13401.241338729858,12764.022228240967,12291.135870933533
8027.0,7765.0,7563.0,7458.0,7409.0,7539.0,7668.000000000001,7755.0,8072.0,8370.0,8646.0,8867.0,8981.0,9071.0,9133.0,9167.0,9237.0,9262.0,9643.0,9901.0,9707.0,9420.0,8948.0,8370.0,9901.363329410553,10118.49187374115,10216.97630405426,10269.090867996216,10385.878525733948,10651.509550094604
11547.0,11280.0,11004.0,11216.0,11081.0,10499.0,9774.0,9021.0,8568.0,8263.0,8099.0,8047.000000000001,8210.0,8847.0,9771.0,10378.0,10931.0,11310.0,11637.0,11837.0,12011.0,12207.0,12310.0,12272.0,11957.912987709045,11862.21977519989,11861.004760742188,11979.068671226501,11915.27046585083,11622.236282348633
17753.0,17205.0,15918.0,14604.999999999998,13542.0,12736.0,12047.0,11575.0,11603.0,12012.0,12857.0,13850.0,14686.0,15479.0,16434.0,17034.0,17336.0,17648.0,17730.0,17586.0,17371.0,16943.0,16098.999999999998,15090.0,14238.534130096436,13863.34546661377,13273.790027618408,12612.146201133728,12109.9235830307,11786.194194793701
11215.0,11154.0,10879.0,10273.0,9593.0,8921.0,8428.0,8128.0,7958.000000000001,7915.999999999999,8080.0,8710.0,9768.0,10412.0,10671.0,10834.0,10976.0,10993.0,10961.0,10996.0,10878.0,10842.0,10762.0,10787.0,10569.333617210388,10776.97861289978,10942.114484786987,10897.41053390503,10539.770735740662,10110.362003326416
9174.0,8705.0,8382.0,8212.0,8152.999999999999,8327.0,8877.0,9834.0,10290.0,10759.0,11072.0,11358.0,11467.0,11560.0,11651.0,11609.0,11495.0,11288.0,10956.0,10811.0,10958.0,10651.0,10238.0,9536.0,10179.63030910492,10007.625997543335,9862.044642448425,9812.335534095764,9832.268207073212,10003.002116680145
16527.0,17377.0,17628.0,17450.0,17115.0,16749.0,16341.999999999998,16071.0,16014.0,15515.0,14501.000000000002,13324.0,12382.0,11696.0,11208.0,10940.0,11027.0,11584.0,12364.0,13466.999999999998,14397.999999999998,15174.0,15899.000000000002,16500.0,16868.143699645996,17337.60188293457,17639.487924575806,17680.019870758057,17621.61180496216,17412.56612968445
11667.0,11550.0,11337.0,10909.0,10258.0,9626.0,9242.0,8982.0,8830.0,8810.0,9086.0,9778.0,10884.0,11578.0,11596.0,11665.0,11653.0,11659.0,11559.0,11554.0,11494.0,11504.0,11644.0,11912.0,11872.832721710205,11912.502261161804,11807.15836238861,11557.359580993652,11099.1341381073,10590.829036712646
11373.0,11403.0,11384.0,11307.0,11218.0,11256.0,11213.0,11242.0,11350.0,11622.0,11867.0,11740.0,11467.0,10982.0,10287.0,9667.0,9291.0,9031.0,8922.0,8934.0,9158.0,9848.0,10963.0,11653.0,11779.652229309082,11917.327994346619,12034.577864646912,12166.507761955261,12257.035115242004,12304.359440803528
8991.0,9319.0,10149.0,11229.0,11705.0,11723.0,11745.0,11768.0,11747.0,11776.0,11822.0,11758.0,11764.0,12159.0,12516.0,12307.0,12103.0,11835.0,11331.0,10647.0,10043.0,9701.0,9459.0,9356.0,9751.23142337799,9959.786997318268,10419.548273086548,11072.115571022034,11502.32820224762,11657.28135585785
12790.0,12751.0,12259.0,11457.0,10513.0,9799.0,9222.0,8923.0,8695.0,8642.0,8699.0,8822.0,9306.0,10073.0,10543.0,10973.0,11151.0,11279.0,11334.0,11492.0,11671.0,11816.0,11794.0,11540.0,11047.232933044434,11107.691506385803,11091.746148109436,10831.20882320404,10373.861194133759,10015.758208274841
10693.0,10351.0,9673.0,9020.0,8613.0,8344.0,8219.0,8182.999999999999,8401.0,9053.0,9960.0,10624.0,10873.0,11007.0,11098.0,11033.0,10992.0,10959.0,10796.0,10648.0,10555.0,10475.0,10272.0,10238.0,10736.886646270752,10738.30604839325,10578.674991607666,10299.115571975708,9984.738089561462,9799.468082427979
7728.0,7626.000000000001,7481.0,7605.0,7984.0,8494.0,8951.0,9305.0,9502.0,9576.0,9716.0,9758.0,9803.0,9903.0,9968.0,9834.0,9622.0,9639.0,9712.0,9272.0,8682.0,8241.0,7945.999999999999,7739.000000000001,10023.281546592712,10098.389722824097,10120.130095481873,10194.99916934967,10352.972111701965,10641.249601364136
11675.0,11453.0,10993.0,10490.0,9971.0,9723.0,9501.0,9451.0,9412.0,9561.0,9798.0,10060.0,10358.0,10616.0,10807.0,10834.0,10814.0,10816.0,10809.0,10870.0,11460.0,11871.0,11744.0,11608.0,11244.355474472046,11041.440649032593,10730.453115463257,10383.617389678955,10073.032195568085,9910.958628177643
14609.0,14839.0,14907.999999999998,14941.0,14981.0,14993.0,14739.0,13906.0,12960.0,12172.0,11476.0,10968.0,10697.0,10806.0,11341.0,12160.0,13089.000000000002,13742.0,14171.999999999998,14590.000000000002,15093.000000000002,15535.0,16055.999999999998,16526.0,16783.25416946411,16944.918571472168,16927.67043685913,16667.596494674683,16331.329639434814,15927.333236694336
12834.0,12704.0,12604.0,12278.0,11763.0,11539.0,11592.0,11029.0,10202.0,9393.0,8853.0,8503.0,8230.0,8112.000000000001,8281.0,8780.0,9486.0,10171.0,10745.0,11261.0,11624.0,11853.0,12006.0,12219.0,12128.932806015015,12165.560713768005,12099.316097259521,12052.65954208374,12074.23726272583,12087.694864273071
11322.0,11040.0,11246.0,10956.0,10338.0,9695.0,9138.0,8738.0,8444.0,8247.0,8164.0,8180.0,8175.0,8405.0,8879.0,9396.0,9893.0,10407.0,10635.0,10799.0,10890.0,11188.0,11434.0,11542.0,10916.18299484253,11035.385859489441,11130.111741065979,11150.66791343689,10930.88135433197,10565.938987731934
9517.0,9092.0,8566.0,8180.0,7869.000000000001,7736.0,7654.0,7641.0,7623.0,7547.999999999999,7805.0,8214.0,8543.0,8748.0,8801.0,8890.0,8854.0,8808.0,8781.0,8830.0,8930.0,9006.0,9042.0,9346.0,9841.062142372131,9919.389814376831,10020.5121717453,10160.794269561768,10229.052533626556,10282.11317062378
13801.000000000002,13309.0,13353.0,13066.0,12341.0,11305.0,10357.0,9665.0,9194.0,8868.0,8695.0,8821.0,9412.0,10375.0,11057.0,11742.0,12436.0,13199.999999999998,13890.000000000002,14479.0,15074.000000000002,15479.0,15795.999999999998,15944.0,15741.977807998657,15547.054384231567,15310.519348144531,15001.84716796875,14510.488300323486,13832.995458602905
10064.0,9917.0,9859.0,10126.0,10400.0,10122.0,9543.0,8940.0,8474.0,8157.0,7980.0,7943.0,8004.0,8288.0,8475.0,8816.0,9098.0,9249.0,9296.0,9252.0,9150.0,9019.0,8880.0,8773.0,9826.613806724548,9890.362085342407,9937.151258468628,10100.378602027893,10271.581550121307,10434.505237579346
10541.0,10181.0,9946.0,10077.0,10760.0,11794.0,12437.0,13358.0,14462.999999999998,15649.000000000002,16822.0,17688.0,18373.0,18684.0,18852.0,18735.0,18213.0,17386.0,16994.0,16131.0,15005.0,13706.0,12406.0,11476.0,11430.855318069458,11279.1848487854,11150.218572616577,11125.333594322205,11321.46501159668,11767.478681564331
14981.0,14515.999999999998,13624.0,12618.0,11727.0,11058.0,10607.0,10288.0,10116.0,9982.0,10100.0,10827.0,11985.0,13312.999999999998,14555.0,15499.999999999998,16122.0,16632.0,16837.0,16796.0,16207.000000000002,15025.999999999998,14318.0,13765.000000000002,13325.732188224792,13196.773713111877,13036.183126449585,12823.726439476013,12535.744999885559,12253.74931049347
11098.0,11124.0,11329.0,11667.0,11550.0,11337.0,10909.0,10258.0,9626.0,9242.0,8982.0,8830.0,8810.0,9086.0,9778.0,10884.0,11578.0,11596.0,11665.0,11653.0,11659.0,11559.0,11554.0,11494.0,11493.757182121277,11472.629192352295,11578.196981430054,11814.430896759033,11843.545997619629,11635.44268989563
11608.0,11479.0,11375.0,10975.0,10596.0,10223.0,10004.0,9801.0,9754.0,9853.0,10060.0,10354.0,10412.0,10512.0,10577.0,10585.0,10601.0,10572.0,10571.0,10629.0,10830.0,11444.0,12013.0,11977.0,11606.76132774353,11464.28440284729,11239.111604690552,10947.591606140137,10586.61958694458,10306.092641353607
8676.0,8315.0,8068.0,7979.0,8116.999999999999,8500.0,9342.0,10172.0,10728.0,11065.0,11344.0,11485.0,11587.0,11726.0,11758.0,11790.0,11792.0,11674.0,11396.0,11141.0,11129.0,10916.0,10125.0,9307.0,10243.24752998352,10128.321984291077,10017.758984088898,9986.62750530243,10034.671478271484,10251.629764556885
14322.0,13733.0,12663.0,11617.0,10857.0,10322.0,9983.0,9771.0,9904.0,10372.0,11133.0,12129.0,12950.0,13642.0,14222.000000000002,14643.000000000002,14986.0,15297.999999999998,15498.0,15581.0,15559.0,15297.999999999998,14671.0,13760.000000000002,13222.084629058838,12919.553440093994,12352.568406105042,11696.110721588135,11231.04609298706,10994.815298080444
9141.0,10104.0,11120.0,11827.0,12407.0,12997.0,13492.0,13984.000000000002,14422.000000000002,14650.0,14750.0,14862.000000000002,14753.0,14332.0,13940.999999999998,13969.999999999998,13564.0,12568.0,11516.0,10721.0,10190.0,9781.0,9580.0,9646.0,10402.42768573761,10782.571969985962,11247.8351354599,11744.523294448853,12072.507768630981,12194.995267868042
11121.0,11184.0,11146.0,11141.0,11041.0,10902.0,11185.0,11126.0,10819.0,10298.0,9562.0,8906.0,8413.0,8108.0,7944.999999999999,7893.000000000001,8063.999999999999,8659.0,9713.0,10242.0,10460.0,10681.0,10929.0,11080.0,11120.16461467743,11192.628232955933,11203.987740516663,11243.732950210571,11286.050948143005,11334.014570236206
9710.0,9784.0,9935.0,10224.0,10271.0,10454.0,10426.0,10513.0,10462.0,10417.0,10408.0,10580.0,10723.0,11472.0,12017.0,12048.0,11998.0,11779.0,11388.0,10755.0,10198.0,9913.0,9694.0,9612.0,9979.406652927399,10302.444672584534,10908.961557388306,11623.662315368652,11983.37914466858,12009.977234840393
9886.0,9937.0,9748.0,9601.0,9663.0,9632.0,9127.0,8575.0,8093.999999999999,7776.0,7587.0,7480.0,7463.0,7441.999999999999,7543.000000000001,7950.0,8448.0,8954.0,9319.0,9593.0,9732.0,9804.0,9793.0,9856.0,9734.727899551392,9863.837715148926,9974.235137939453,10196.970886230469,10425.440020561218,10611.990180969238
8047.000000000001,8075.999999999999,8216.0,8307.0,8834.0,9451.0,10048.0,10547.0,10928.0,11240.0,11394.0,11542.0,11671.0,11748.0,11681.0,11322.0,11040.0,11246.0,10956.0,10338.0,9695.0,9138.0,8738.0,8444.0,9978.19729423523,10059.52564239502,10065.657272338867,10130.617444992065,10315.500324726105,10646.681866645813
8990.0,9534.0,10027.0,10522.0,10928.0,11149.0,11147.0,11108.0,10995.0,10899.0,10909.0,11198.0,11394.0,11243.0,11080.0,10825.0,10563.0,10070.0,9595.0,9237.0,8985.0,8885.0,8852.0,8922.0,9305.16665649414,9395.293815612793,9568.222162246704,9848.145891189575,10105.10389661789,10369.715322971344
9448.0,8740.0,8285.0,7989.0,7831.0,7808.999999999999,7961.0,8559.0,9475.0,10031.0,10418.0,10724.0,11012.0,11096.0,11147.0,11200.0,11118.0,11032.0,10905.0,10738.0,10510.0,10829.0,10827.0,10313.0,10479.006165981293,10209.969395637512,9957.877493858337,9851.610730171204,9816.124116897583,9872.862561702728
9231.0,8999.0,8855.0,9039.0,9730.0,10919.0,11629.0,12067.0,12451.0,12865.0,13341.0,13938.000000000002,14426.0,14597.999999999998,14719.0,14773.000000000002,14414.999999999998,13774.999999999998,13721.0,13185.000000000002,12359.0,11291.0,10413.0,9721.0,10297.159652233124,10202.6449842453,10083.088731765747,10078.018825531006,10244.212325572968,10604.718426704407
14958.0,14707.0,14147.999999999998,13499.0,12544.0,11474.0,10678.0,10002.0,9542.0,9313.0,9187.0,9319.0,9540.0,9929.0,10937.0,11925.0,12927.0,13851.999999999998,14426.999999999998,14709.0,15013.0,15225.999999999998,15215.999999999998,14855.000000000002,14308.659381866455,14037.330856323242,13677.436553001404,13298.033369064331,12977.723183631897,12708.504063606262
9036.0,9139.0,9534.0,10545.0,11695.0,12516.0,12989.0,13257.0,13275.0,13293.0,13302.0,13263.0,13170.0,13060.0,12776.0,12292.0,11748.0,11465.0,11186.0,10353.0,9510.0,8917.0,8495.0,8258.0,9600.014585494995,9571.734587669373,9546.73317861557,9655.516367912292,9862.19715309143,10181.327233791351
10947.0,10828.0,10782.0,10917.0,11169.0,11621.0,11832.0,12099.0,12146.0,12280.0,12261.0,12179.0,12059.0,11974.0,12154.0,12878.0,13673.0,13685.999999999998,13632.0,13423.0,13191.0,12684.0,12132.0,11711.0,11472.10691165924,11339.302515983582,11248.940935134888,11333.570300102234,11611.400615692139,12016.511399269104
14382.0,13607.0,13358.0,12553.0,11478.0,10416.0,9703.0,9217.0,8907.0,8734.0,8840.0,9381.0,10123.0,10924.0,11608.0,12089.0,12594.0,12967.0,13254.0,13539.000000000002,13736.000000000002,13831.0,13782.000000000002,13521.0,12855.78175830841,12658.498125076294,12462.875336647034,12193.563384056091,11726.726745605469,11198.485655784607
10973.0,11151.0,11279.0,11334.0,11492.0,11671.0,11816.0,11794.0,11540.0,11096.0,11101.0,10821.0,10151.0,9528.0,8985.0,8565.0,8234.0,8038.0,7980.0,7982.000000000001,7866.0,8272.0,8883.0,9542.0,9933.876960277557,10006.794795036316,10060.27688407898,10164.584022521973,10254.354868412018,10366.120401382446
7986.999999999999,7888.0,8048.0,8462.0,9247.0,10071.0,10589.0,10904.0,11107.0,11151.0,11125.0,11118.0,11089.0,10912.0,10762.0,10542.0,10354.0,10257.0,10259.0,10026.0,9362.0,8789.0,8289.0,7986.0,9960.032925605774,9980.392121315002,9966.984446525574,10023.801291942596,10147.87182044983,10392.736043930054
12306.0,12190.0,12186.0,11809.0,11162.0,10304.0,9512.0,8912.0,8568.0,8314.0,8243.0,8382.0,8985.0,9936.0,10387.0,10799.0,11207.0,11569.0,11829.0,12064.0,12324.0,12403.0,12428.0,12312.0,11852.694295883179,11790.003840446472,11807.793368339539,11820.493877410889,11549.810499191284,11082.979711532593
9703.0,9217.0,8907.0,8734.0,8840.0,9381.0,10123.0,10924.0,11608.0,12089.0,12594.0,12967.0,13254.0,13539.000000000002,13736.000000000002,13831.0,13782.000000000002,13521.0,12959.0,12558.0,12593.0,11923.0,10960.0,10073.0,10419.428721904755,10289.849477767944,10137.8973903656,10075.995231628418,10139.93619632721,10392.74989080429
10878.0,10797.0,10729.0,10679.0,10557.0,10304.0,10214.0,10562.0,10280.0,9545.0,8861.0,8399.0,8103.0,7944.999999999999,7864.000000000001,8092.0,8603.0,9379.0,10056.0,10425.0,10593.0,10801.0,10938.0,10967.0,10876.391368865967,10865.18632221222,10799.538096427917,10803.85325050354,10865.808456420898,10965.71033859253
13794.000000000002,13810.0,13506.0,13066.0,12738.0,12598.0,12351.0,11483.0,10543.0,9810.0,9262.0,8931.0,8799.0,8894.0,9195.0,10083.0,11127.0,12110.0,12912.0,13740.0,14382.0,14903.000000000002,15441.0,15701.0,15660.047218322754,15810.149675369263,15853.933881759644,15729.064720153809,15510.018091201782,15194.814867019653
9121.0,9054.0,9189.0,9973.0,10603.0,10662.0,10619.0,10441.0,10050.0,9543.0,8993.0,8583.0,8358.0,8286.0,8296.0,8623.0,9336.0,10468.0,10989.0,11092.0,11145.0,11206.0,11158.0,11132.0,11050.271834373474,11013.39351272583,10935.533514022827,10960.464128494263,11070.171937942505,11213.674311637878
12399.0,12384.0,12165.0,11713.0,11393.0,11427.0,10945.0,10273.0,9519.0,8949.0,8593.0,8288.0,8146.0,8132.0,8357.0,8563.0,8940.0,9486.0,10002.0,10449.0,10765.0,10967.0,11113.0,11122.0,11025.006554603577,11035.14207649231,11017.897842407227,11121.218147277832,11260.161193847656,11329.443541526794
8766.0,8781.0,9080.0,9844.0,10859.0,11242.0,11330.0,11378.0,11504.0,11454.0,11416.0,11431.0,11358.0,11380.0,11676.0,12137.0,11984.0,11803.0,11519.0,11018.0,10353.0,9751.0,9377.0,9184.0,9576.685137748718,9597.957252025604,9723.03119134903,10158.571553707123,10734.125072479248,11235.37255859375
13992.0,14435.0,14245.0,14055.0,13782.000000000002,13353.0,12638.0,12009.0,11531.0,11222.0,11005.0,10961.0,11130.0,11552.0,12196.0,12542.0,12746.0,12906.0,12991.0,13023.0,12988.0,12999.0,12907.0,12917.0,13339.251808166504,13536.547533035278,13507.681285858154,13317.058584213257,13030.007810592651,12683.375692367554
