t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t,t+1,t+2,t+3,t+4
565.0255,553.067,552.9415,599.7205,614.949,574.056,637.7655,758.0775,879.6375,1097.767333,1161.46,993.123,1024.086,916.7623333,887.378,918.26525
553.067,552.9415,599.7205,614.949,574.056,637.7655,758.0775,879.6375,1097.767333,1161.46,993.123,1024.086,916.7623333,887.378,918.26525,1102.016
552.9415,599.7205,614.949,574.056,637.7655,758.0775,879.6375,1097.767333,1161.46,993.123,1024.086,916.7623333,887.378,918.26525,1102.016,1120.063667
599.7205,614.949,574.056,637.7655,758.0775,879.6375,1097.767333,1161.46,993.123,1024.086,916.7623333,887.378,918.26525,1102.016,1120.063667,1028.88625
614.949,574.056,637.7655,758.0775,879.6375,1097.767333,1161.46,993.123,1024.086,916.7623333,887.378,918.26525,1102.016,1120.063667,1028.88625,1093.3344
574.056,637.7655,758.0775,879.6375,1097.767333,1161.46,993.123,1024.086,916.7623333,887.378,918.26525,1102.016,1120.063667,1028.88625,1093.3344,1071.8345
637.7655,758.0775,879.6375,1097.767333,1161.46,993.123,1024.086,916.7623333,887.378,918.26525,1102.016,1120.063667,1028.88625,1093.3344,1071.8345,1119.9
758.0775,879.6375,1097.767333,1161.46,993.123,1024.086,916.7623333,887.378,918.26525,1102.016,1120.063667,1028.88625,1093.3344,1071.8345,1119.9,1100.2455
879.6375,1097.767333,1161.46,993.123,1024.086,916.7623333,887.378,918.26525,1102.016,1120.063667,1028.88625,1093.3344,1071.8345,1119.9,1100.2455,1031.751
1097.767333,1161.46,993.123,1024.086,916.7623333,887.378,918.26525,1102.016,1120.063667,1028.88625,1093.3344,1071.8345,1119.9,1100.2455,1031.751,1017.757667
1161.46,993.123,1024.086,916.7623333,887.378,918.26525,1102.016,1120.063667,1028.88625,1093.3344,1071.8345,1119.9,1100.2455,1031.751,1017.757667,991.188
993.123,1024.086,916.7623333,887.378,918.26525,1102.016,1120.063667,1028.88625,1093.3344,1071.8345,1119.9,1100.2455,1031.751,1017.757667,991.188,982.6456667
1024.086,916.7623333,887.378,918.26525,1102.016,1120.063667,1028.88625,1093.3344,1071.8345,1119.9,1100.2455,1031.751,1017.757667,991.188,982.6456667,811.2675
916.7623333,887.378,918.26525,1102.016,1120.063667,1028.88625,1093.3344,1071.8345,1119.9,1100.2455,1031.751,1017.757667,991.188,982.6456667,811.2675,712.1693333
887.378,918.26525,1102.016,1120.063667,1028.88625,1093.3344,1071.8345,1119.9,1100.2455,1031.751,1017.757667,991.188,982.6456667,811.2675,712.1693333,739.2185
918.26525,1102.016,1120.063667,1028.88625,1093.3344,1071.8345,1119.9,1100.2455,1031.751,1017.757667,991.188,982.6456667,811.2675,712.1693333,739.2185,693.8366667
1102.016,1120.063667,1028.88625,1093.3344,1071.8345,1119.9,1100.2455,1031.751,1017.757667,991.188,982.6456667,811.2675,712.1693333,739.2185,693.8366667,716.3083333
1120.063667,1028.88625,1093.3344,1071.8345,1119.9,1100.2455,1031.751,1017.757667,991.188,982.6456667,811.2675,712.1693333,739.2185,693.8366667,716.3083333,722.531
1028.88625,1093.3344,1071.8345,1119.9,1100.2455,1031.751,1017.757667,991.188,982.6456667,811.2675,712.1693333,739.2185,693.8366667,716.3083333,722.531,689.7623333
1093.3344,1071.8345,1119.9,1100.2455,1031.751,1017.757667,991.188,982.6456667,811.2675,712.1693333,739.2185,693.8366667,716.3083333,722.531,689.7623333,633.0385
1071.8345,1119.9,1100.2455,1031.751,1017.757667,991.188,982.6456667,811.2675,712.1693333,739.2185,693.8366667,716.3083333,722.531,689.7623333,633.0385,693.0033333
1119.9,1100.2455,1031.751,1017.757667,991.188,982.6456667,811.2675,712.1693333,739.2185,693.8366667,716.3083333,722.531,689.7623333,633.0385,693.0033333,635.81
1100.2455,1031.751,1017.757667,991.188,982.6456667,811.2675,712.1693333,739.2185,693.8366667,716.3083333,722.531,689.7623333,633.0385,693.0033333,635.81,742.6793333
1031.751,1017.757667,991.188,982.6456667,811.2675,712.1693333,739.2185,693.8366667,716.3083333,722.531,689.7623333,633.0385,693.0033333,635.81,742.6793333,755.2953333
1017.757667,991.188,982.6456667,811.2675,712.1693333,739.2185,693.8366667,716.3083333,722.531,689.7623333,633.0385,693.0033333,635.81,742.6793333,755.2953333,720.952
991.188,982.6456667,811.2675,712.1693333,739.2185,693.8366667,716.3083333,722.531,689.7623333,633.0385,693.0033333,635.81,742.6793333,755.2953333,720.952,798.488
982.6456667,811.2675,712.1693333,739.2185,693.8366667,716.3083333,722.531,689.7623333,633.0385,693.0033333,635.81,742.6793333,755.2953333,720.952,798.488,726.7156667
811.2675,712.1693333,739.2185,693.8366667,716.3083333,722.531,689.7623333,633.0385,693.0033333,635.81,742.6793333,755.2953333,720.952,798.488,726.7156667,773.8253333
712.1693333,739.2185,693.8366667,716.3083333,722.531,689.7623333,633.0385,693.0033333,635.81,742.6793333,755.2953333,720.952,798.488,726.7156667,773.8253333,793.874
739.2185,693.8366667,716.3083333,722.531,689.7623333,633.0385,693.0033333,635.81,742.6793333,755.2953333,720.952,798.488,726.7156667,773.8253333,793.874,721.3455
693.8366667,716.3083333,722.531,689.7623333,633.0385,693.0033333,635.81,742.6793333,755.2953333,720.952,798.488,726.7156667,773.8253333,793.874,721.3455,557.984
716.3083333,722.531,689.7623333,633.0385,693.0033333,635.81,742.6793333,755.2953333,720.952,798.488,726.7156667,773.8253333,793.874,721.3455,557.984,522.0746667
722.531,689.7623333,633.0385,693.0033333,635.81,742.6793333,755.2953333,720.952,798.488,726.7156667,773.8253333,793.874,721.3455,557.984,522.0746667,572.363
689.7623333,633.0385,693.0033333,635.81,742.6793333,755.2953333,720.952,798.488,726.7156667,773.8253333,793.874,721.3455,557.984,522.0746667,572.363,411.3335
633.0385,693.0033333,635.81,742.6793333,755.2953333,720.952,798.488,726.7156667,773.8253333,793.874,721.3455,557.984,522.0746667,572.363,411.3335,338.792
693.0033333,635.81,742.6793333,755.2953333,720.952,798.488,726.7156667,773.8253333,793.874,721.3455,557.984,522.0746667,572.363,411.3335,338.792,548.7955
635.81,742.6793333,755.2953333,720.952,798.488,726.7156667,773.8253333,793.874,721.3455,557.984,522.0746667,572.363,411.3335,338.792,548.7955,470.996
742.6793333,755.2953333,720.952,798.488,726.7156667,773.8253333,793.874,721.3455,557.984,522.0746667,572.363,411.3335,338.792,548.7955,470.996,527.376
755.2953333,720.952,798.488,726.7156667,773.8253333,793.874,721.3455,557.984,522.0746667,572.363,411.3335,338.792,548.7955,470.996,527.376,461.405
720.952,798.488,726.7156667,773.8253333,793.874,721.3455,557.984,522.0746667,572.363,411.3335,338.792,548.7955,470.996,527.376,461.405,273.6765
798.488,726.7156667,773.8253333,793.874,721.3455,557.984,522.0746667,572.363,411.3335,338.792,548.7955,470.996,527.376,461.405,273.6765,256.657
726.7156667,773.8253333,793.874,721.3455,557.984,522.0746667,572.363,411.3335,338.792,548.7955,470.996,527.376,461.405,273.6765,256.657,209.741
773.8253333,793.874,721.3455,557.984,522.0746667,572.363,411.3335,338.792,548.7955,470.996,527.376,461.405,273.6765,256.657,209.741,103.293
793.874,721.3455,557.984,522.0746667,572.363,411.3335,338.792,548.7955,470.996,527.376,461.405,273.6765,256.657,209.741,103.293,103.819
721.3455,557.984,522.0746667,572.363,411.3335,338.792,548.7955,470.996,527.376,461.405,273.6765,256.657,209.741,103.293,103.819,0
557.984,522.0746667,572.363,411.3335,338.792,548.7955,470.996,527.376,461.405,273.6765,256.657,209.741,103.293,103.819,0,0
522.0746667,572.363,411.3335,338.792,548.7955,470.996,527.376,461.405,273.6765,256.657,209.741,103.293,103.819,0,0,0
572.363,411.3335,338.792,548.7955,470.996,527.376,461.405,273.6765,256.657,209.741,103.293,103.819,0,0,0,0
411.3335,338.792,548.7955,470.996,527.376,461.405,273.6765,256.657,209.741,103.293,103.819,0,0,0,0,0
338.792,548.7955,470.996,527.376,461.405,273.6765,256.657,209.741,103.293,103.819,0,0,0,0,0,0
548.7955,470.996,527.376,461.405,273.6765,256.657,209.741,103.293,103.819,0,0,0,0,0,0,0
470.996,527.376,461.405,273.6765,256.657,209.741,103.293,103.819,0,0,0,0,0,0,0,0
527.376,461.405,273.6765,256.657,209.741,103.293,103.819,0,0,0,0,0,0,0,0,0
461.405,273.6765,256.657,209.741,103.293,103.819,0,0,0,0,0,0,0,0,0,0
273.6765,256.657,209.741,103.293,103.819,0,0,0,0,0,0,0,0,0,0,0
256.657,209.741,103.293,103.819,0,0,0,0,0,0,0,0,0,0,0,0
209.741,103.293,103.819,0,0,0,0,0,0,0,0,0,0,0,0,0
103.293,103.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.201
0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.201,226.301
0,0,0,0,0,0,0,0,0,0,0,0,0,165.201,226.301,266.644
0,0,0,0,0,0,0,0,0,0,0,0,165.201,226.301,266.644,196.205
0,0,0,0,0,0,0,0,0,0,0,165.201,226.301,266.644,196.205,270.1265
0,0,0,0,0,0,0,0,0,0,165.201,226.301,266.644,196.205,270.1265,348.166
0,0,0,0,0,0,0,0,0,165.201,226.301,266.644,196.205,270.1265,348.166,336.4703333
0,0,0,0,0,0,0,0,165.201,226.301,266.644,196.205,270.1265,348.166,336.4703333,355.1535
0,0,0,0,0,0,0,165.201,226.301,266.644,196.205,270.1265,348.166,336.4703333,355.1535,405.7173333
0,0,0,0,0,0,165.201,226.301,266.644,196.205,270.1265,348.166,336.4703333,355.1535,405.7173333,344.572
0,0,0,0,0,165.201,226.301,266.644,196.205,270.1265,348.166,336.4703333,355.1535,405.7173333,344.572,480.16325
0,0,0,0,165.201,226.301,266.644,196.205,270.1265,348.166,336.4703333,355.1535,405.7173333,344.572,480.16325,496.711
0,0,0,165.201,226.301,266.644,196.205,270.1265,348.166,336.4703333,355.1535,405.7173333,344.572,480.16325,496.711,641.05
0,0,165.201,226.301,266.644,196.205,270.1265,348.166,336.4703333,355.1535,405.7173333,344.572,480.16325,496.711,641.05,538.371
0,165.201,226.301,266.644,196.205,270.1265,348.166,336.4703333,355.1535,405.7173333,344.572,480.16325,496.711,641.05,538.371,566.767
165.201,226.301,266.644,196.205,270.1265,348.166,336.4703333,355.1535,405.7173333,344.572,480.16325,496.711,641.05,538.371,566.767,551.2926667
226.301,266.644,196.205,270.1265,348.166,336.4703333,355.1535,405.7173333,344.572,480.16325,496.711,641.05,538.371,566.767,551.2926667,572.18775
266.644,196.205,270.1265,348.166,336.4703333,355.1535,405.7173333,344.572,480.16325,496.711,641.05,538.371,566.767,551.2926667,572.18775,380.4343333
196.205,270.1265,348.166,336.4703333,355.1535,405.7173333,344.572,480.16325,496.711,641.05,538.371,566.767,551.2926667,572.18775,380.4343333,348.87875
270.1265,348.166,336.4703333,355.1535,405.7173333,344.572,480.16325,496.711,641.05,538.371,566.767,551.2926667,572.18775,380.4343333,348.87875,317.48375
348.166,336.4703333,355.1535,405.7173333,344.572,480.16325,496.711,641.05,538.371,566.767,551.2926667,572.18775,380.4343333,348.87875,317.48375,321.47825
336.4703333,355.1535,405.7173333,344.572,480.16325,496.711,641.05,538.371,566.767,551.2926667,572.18775,380.4343333,348.87875,317.48375,321.47825,300.46275
355.1535,405.7173333,344.572,480.16325,496.711,641.05,538.371,566.767,551.2926667,572.18775,380.4343333,348.87875,317.48375,321.47825,300.46275,339.4485
405.7173333,344.572,480.16325,496.711,641.05,538.371,566.767,551.2926667,572.18775,380.4343333,348.87875,317.48375,321.47825,300.46275,339.4485,448.787
344.572,480.16325,496.711,641.05,538.371,566.767,551.2926667,572.18775,380.4343333,348.87875,317.48375,321.47825,300.46275,339.4485,448.787,389.7155
480.16325,496.711,641.05,538.371,566.767,551.2926667,572.18775,380.4343333,348.87875,317.48375,321.47825,300.46275,339.4485,448.787,389.7155,322.694
496.711,641.05,538.371,566.767,551.2926667,572.18775,380.4343333,348.87875,317.48375,321.47825,300.46275,339.4485,448.787,389.7155,322.694,316.713
641.05,538.371,566.767,551.2926667,572.18775,380.4343333,348.87875,317.48375,321.47825,300.46275,339.4485,448.787,389.7155,322.694,316.713,292.665
538.371,566.767,551.2926667,572.18775,380.4343333,348.87875,317.48375,321.47825,300.46275,339.4485,448.787,389.7155,322.694,316.713,292.665,320.722
566.767,551.2926667,572.18775,380.4343333,348.87875,317.48375,321.47825,300.46275,339.4485,448.787,389.7155,322.694,316.713,292.665,320.722,336.0985
551.2926667,572.18775,380.4343333,348.87875,317.48375,321.47825,300.46275,339.4485,448.787,389.7155,322.694,316.713,292.665,320.722,336.0985,332.418
572.18775,380.4343333,348.87875,317.48375,321.47825,300.46275,339.4485,448.787,389.7155,322.694,316.713,292.665,320.722,336.0985,332.418,332.156
380.4343333,348.87875,317.48375,321.47825,300.46275,339.4485,448.787,389.7155,322.694,316.713,292.665,320.722,336.0985,332.418,332.156,332.944
348.87875,317.48375,321.47825,300.46275,339.4485,448.787,389.7155,322.694,316.713,292.665,320.722,336.0985,332.418,332.156,332.944,457.461
317.48375,321.47825,300.46275,339.4485,448.787,389.7155,322.694,316.713,292.665,320.722,336.0985,332.418,332.156,332.944,457.461,344.4425
321.47825,300.46275,339.4485,448.787,389.7155,322.694,316.713,292.665,320.722,336.0985,332.418,332.156,332.944,457.461,344.4425,324.442
300.46275,339.4485,448.787,389.7155,322.694,316.713,292.665,320.722,336.0985,332.418,332.156,332.944,457.461,344.4425,324.442,322.957
339.4485,448.787,389.7155,322.694,316.713,292.665,320.722,336.0985,332.418,332.156,332.944,457.461,344.4425,324.442,322.957,393.265
448.787,389.7155,322.694,316.713,292.665,320.722,336.0985,332.418,332.156,332.944,457.461,344.4425,324.442,322.957,393.265,412.5175
389.7155,322.694,316.713,292.665,320.722,336.0985,332.418,332.156,332.944,457.461,344.4425,324.442,322.957,393.265,412.5175,378.1736667
322.694,316.713,292.665,320.722,336.0985,332.418,332.156,332.944,457.461,344.4425,324.442,322.957,393.265,412.5175,378.1736667,471.2595
316.713,292.665,320.722,336.0985,332.418,332.156,332.944,457.461,344.4425,324.442,322.957,393.265,412.5175,378.1736667,471.2595,443.4
292.665,320.722,336.0985,332.418,332.156,332.944,457.461,344.4425,324.442,322.957,393.265,412.5175,378.1736667,471.2595,443.4,433.083
320.722,336.0985,332.418,332.156,332.944,457.461,344.4425,324.442,322.957,393.265,412.5175,378.1736667,471.2595,443.4,433.083,418.3655
336.0985,332.418,332.156,332.944,457.461,344.4425,324.442,322.957,393.265,412.5175,378.1736667,471.2595,443.4,433.083,418.3655,406.0793333
332.418,332.156,332.944,457.461,344.4425,324.442,322.957,393.265,412.5175,378.1736667,471.2595,443.4,433.083,418.3655,406.0793333,417.707
332.156,332.944,457.461,344.4425,324.442,322.957,393.265,412.5175,378.1736667,471.2595,443.4,433.083,418.3655,406.0793333,417.707,424.4755
332.944,457.461,344.4425,324.442,322.957,393.265,412.5175,378.1736667,471.2595,443.4,433.083,418.3655,406.0793333,417.707,424.4755,417.445
457.461,344.4425,324.442,322.957,393.265,412.5175,378.1736667,471.2595,443.4,433.083,418.3655,406.0793333,417.707,424.4755,417.445,399.2873333
344.4425,324.442,322.957,393.265,412.5175,378.1736667,471.2595,443.4,433.083,418.3655,406.0793333,417.707,424.4755,417.445,399.2873333,461.994
324.442,322.957,393.265,412.5175,378.1736667,471.2595,443.4,433.083,418.3655,406.0793333,417.707,424.4755,417.445,399.2873333,461.994,463.309
322.957,393.265,412.5175,378.1736667,471.2595,443.4,433.083,418.3655,406.0793333,417.707,424.4755,417.445,399.2873333,461.994,463.309,462.061
393.265,412.5175,378.1736667,471.2595,443.4,433.083,418.3655,406.0793333,417.707,424.4755,417.445,399.2873333,461.994,463.309,462.061,425.395
412.5175,378.1736667,471.2595,443.4,433.083,418.3655,406.0793333,417.707,424.4755,417.445,399.2873333,461.994,463.309,462.061,425.395,457.7283333
378.1736667,471.2595,443.4,433.083,418.3655,406.0793333,417.707,424.4755,417.445,399.2873333,461.994,463.309,462.061,425.395,457.7283333,452.7315
471.2595,443.4,433.083,418.3655,406.0793333,417.707,424.4755,417.445,399.2873333,461.994,463.309,462.061,425.395,457.7283333,452.7315,454.9645
443.4,433.083,418.3655,406.0793333,417.707,424.4755,417.445,399.2873333,461.994,463.309,462.061,425.395,457.7283333,452.7315,454.9645,456.1475
433.083,418.3655,406.0793333,417.707,424.4755,417.445,399.2873333,461.994,463.309,462.061,425.395,457.7283333,452.7315,454.9645,456.1475,508.8456667
418.3655,406.0793333,417.707,424.4755,417.445,399.2873333,461.994,463.309,462.061,425.395,457.7283333,452.7315,454.9645,456.1475,508.8456667,497.6085
406.0793333,417.707,424.4755,417.445,399.2873333,461.994,463.309,462.061,425.395,457.7283333,452.7315,454.9645,456.1475,508.8456667,497.6085,516.7955
417.707,424.4755,417.445,399.2873333,461.994,463.309,462.061,425.395,457.7283333,452.7315,454.9645,456.1475,508.8456667,497.6085,516.7955,485.387
424.4755,417.445,399.2873333,461.994,463.309,462.061,425.395,457.7283333,452.7315,454.9645,456.1475,508.8456667,497.6085,516.7955,485.387,575.934
417.445,399.2873333,461.994,463.309,462.061,425.395,457.7283333,452.7315,454.9645,456.1475,508.8456667,497.6085,516.7955,485.387,575.934,636.1295
399.2873333,461.994,463.309,462.061,425.395,457.7283333,452.7315,454.9645,456.1475,508.8456667,497.6085,516.7955,485.387,575.934,636.1295,939.432
461.994,463.309,462.061,425.395,457.7283333,452.7315,454.9645,456.1475,508.8456667,497.6085,516.7955,485.387,575.934,636.1295,939.432,948.0395
463.309,462.061,425.395,457.7283333,452.7315,454.9645,456.1475,508.8456667,497.6085,516.7955,485.387,575.934,636.1295,939.432,948.0395,908.615
462.061,425.395,457.7283333,452.7315,454.9645,456.1475,508.8456667,497.6085,516.7955,485.387,575.934,636.1295,939.432,948.0395,908.615,843.5196667
425.395,457.7283333,452.7315,454.9645,456.1475,508.8456667,497.6085,516.7955,485.387,575.934,636.1295,939.432,948.0395,908.615,843.5196667,825.4413333
457.7283333,452.7315,454.9645,456.1475,508.8456667,497.6085,516.7955,485.387,575.934,636.1295,939.432,948.0395,908.615,843.5196667,825.4413333,811.1473333
452.7315,454.9645,456.1475,508.8456667,497.6085,516.7955,485.387,575.934,636.1295,939.432,948.0395,908.615,843.5196667,825.4413333,811.1473333,892.51575
454.9645,456.1475,508.8456667,497.6085,516.7955,485.387,575.934,636.1295,939.432,948.0395,908.615,843.5196667,825.4413333,811.1473333,892.51575,1032.277667
456.1475,508.8456667,497.6085,516.7955,485.387,575.934,636.1295,939.432,948.0395,908.615,843.5196667,825.4413333,811.1473333,892.51575,1032.277667,1026.57375
508.8456667,497.6085,516.7955,485.387,575.934,636.1295,939.432,948.0395,908.615,843.5196667,825.4413333,811.1473333,892.51575,1032.277667,1026.57375,1153.363
497.6085,516.7955,485.387,575.934,636.1295,939.432,948.0395,908.615,843.5196667,825.4413333,811.1473333,892.51575,1032.277667,1026.57375,1153.363,1042.453
516.7955,485.387,575.934,636.1295,939.432,948.0395,908.615,843.5196667,825.4413333,811.1473333,892.51575,1032.277667,1026.57375,1153.363,1042.453,1026.2655
485.387,575.934,636.1295,939.432,948.0395,908.615,843.5196667,825.4413333,811.1473333,892.51575,1032.277667,1026.57375,1153.363,1042.453,1026.2655,1103.8065
575.934,636.1295,939.432,948.0395,908.615,843.5196667,825.4413333,811.1473333,892.51575,1032.277667,1026.57375,1153.363,1042.453,1026.2655,1103.8065,1123.436667
636.1295,939.432,948.0395,908.615,843.5196667,825.4413333,811.1473333,892.51575,1032.277667,1026.57375,1153.363,1042.453,1026.2655,1103.8065,1123.436667,1086.45475
939.432,948.0395,908.615,843.5196667,825.4413333,811.1473333,892.51575,1032.277667,1026.57375,1153.363,1042.453,1026.2655,1103.8065,1123.436667,1086.45475,1043.185667
948.0395,908.615,843.5196667,825.4413333,811.1473333,892.51575,1032.277667,1026.57375,1153.363,1042.453,1026.2655,1103.8065,1123.436667,1086.45475,1043.185667,944.1416667
908.615,843.5196667,825.4413333,811.1473333,892.51575,1032.277667,1026.57375,1153.363,1042.453,1026.2655,1103.8065,1123.436667,1086.45475,1043.185667,944.1416667,844.8336
843.5196667,825.4413333,811.1473333,892.51575,1032.277667,1026.57375,1153.363,1042.453,1026.2655,1103.8065,1123.436667,1086.45475,1043.185667,944.1416667,844.8336,703.808
825.4413333,811.1473333,892.51575,1032.277667,1026.57375,1153.363,1042.453,1026.2655,1103.8065,1123.436667,1086.45475,1043.185667,944.1416667,844.8336,703.808,736.1523333
811.1473333,892.51575,1032.277667,1026.57375,1153.363,1042.453,1026.2655,1103.8065,1123.436667,1086.45475,1043.185667,944.1416667,844.8336,703.808,736.1523333,767.867
892.51575,1032.277667,1026.57375,1153.363,1042.453,1026.2655,1103.8065,1123.436667,1086.45475,1043.185667,944.1416667,844.8336,703.808,736.1523333,767.867,570.9806
1032.277667,1026.57375,1153.363,1042.453,1026.2655,1103.8065,1123.436667,1086.45475,1043.185667,944.1416667,844.8336,703.808,736.1523333,767.867,570.9806,662.2083333
1026.57375,1153.363,1042.453,1026.2655,1103.8065,1123.436667,1086.45475,1043.185667,944.1416667,844.8336,703.808,736.1523333,767.867,570.9806,662.2083333,658.354
1153.363,1042.453,1026.2655,1103.8065,1123.436667,1086.45475,1043.185667,944.1416667,844.8336,703.808,736.1523333,767.867,570.9806,662.2083333,658.354,594.266
1042.453,1026.2655,1103.8065,1123.436667,1086.45475,1043.185667,944.1416667,844.8336,703.808,736.1523333,767.867,570.9806,662.2083333,658.354,594.266,604.692
1026.2655,1103.8065,1123.436667,1086.45475,1043.185667,944.1416667,844.8336,703.808,736.1523333,767.867,570.9806,662.2083333,658.354,594.266,604.692,578.0583333
1103.8065,1123.436667,1086.45475,1043.185667,944.1416667,844.8336,703.808,736.1523333,767.867,570.9806,662.2083333,658.354,594.266,604.692,578.0583333,572.1873333
1123.436667,1086.45475,1043.185667,944.1416667,844.8336,703.808,736.1523333,767.867,570.9806,662.2083333,658.354,594.266,604.692,578.0583333,572.1873333,651.694
1086.45475,1043.185667,944.1416667,844.8336,703.808,736.1523333,767.867,570.9806,662.2083333,658.354,594.266,604.692,578.0583333,572.1873333,651.694,579.4576667
1043.185667,944.1416667,844.8336,703.808,736.1523333,767.867,570.9806,662.2083333,658.354,594.266,604.692,578.0583333,572.1873333,651.694,579.4576667,596.1493333
944.1416667,844.8336,703.808,736.1523333,767.867,570.9806,662.2083333,658.354,594.266,604.692,578.0583333,572.1873333,651.694,579.4576667,596.1493333,653.3603333
844.8336,703.808,736.1523333,767.867,570.9806,662.2083333,658.354,594.266,604.692,578.0583333,572.1873333,651.694,579.4576667,596.1493333,653.3603333,584.7385
703.808,736.1523333,767.867,570.9806,662.2083333,658.354,594.266,604.692,578.0583333,572.1873333,651.694,579.4576667,596.1493333,653.3603333,584.7385,422.89775
736.1523333,767.867,570.9806,662.2083333,658.354,594.266,604.692,578.0583333,572.1873333,651.694,579.4576667,596.1493333,653.3603333,584.7385,422.89775,491.498
767.867,570.9806,662.2083333,658.354,594.266,604.692,578.0583333,572.1873333,651.694,579.4576667,596.1493333,653.3603333,584.7385,422.89775,491.498,557.535
570.9806,662.2083333,658.354,594.266,604.692,578.0583333,572.1873333,651.694,579.4576667,596.1493333,653.3603333,584.7385,422.89775,491.498,557.535,394.1623333
662.2083333,658.354,594.266,604.692,578.0583333,572.1873333,651.694,579.4576667,596.1493333,653.3603333,584.7385,422.89775,491.498,557.535,394.1623333,235.99475
658.354,594.266,604.692,578.0583333,572.1873333,651.694,579.4576667,596.1493333,653.3603333,584.7385,422.89775,491.498,557.535,394.1623333,235.99475,266.732
594.266,604.692,578.0583333,572.1873333,651.694,579.4576667,596.1493333,653.3603333,584.7385,422.89775,491.498,557.535,394.1623333,235.99475,266.732,238.127
604.692,578.0583333,572.1873333,651.694,579.4576667,596.1493333,653.3603333,584.7385,422.89775,491.498,557.535,394.1623333,235.99475,266.732,238.127,231.5185
578.0583333,572.1873333,651.694,579.4576667,596.1493333,653.3603333,584.7385,422.89775,491.498,557.535,394.1623333,235.99475,266.732,238.127,231.5185,295.096
572.1873333,651.694,579.4576667,596.1493333,653.3603333,584.7385,422.89775,491.498,557.535,394.1623333,235.99475,266.732,238.127,231.5185,295.096,243.121
651.694,579.4576667,596.1493333,653.3603333,584.7385,422.89775,491.498,557.535,394.1623333,235.99475,266.732,238.127,231.5185,295.096,243.121,193.709
579.4576667,596.1493333,653.3603333,584.7385,422.89775,491.498,557.535,394.1623333,235.99475,266.732,238.127,231.5185,295.096,243.121,193.709,236.813
596.1493333,653.3603333,584.7385,422.89775,491.498,557.535,394.1623333,235.99475,266.732,238.127,231.5185,295.096,243.121,193.709,236.813,219.335
653.3603333,584.7385,422.89775,491.498,557.535,394.1623333,235.99475,266.732,238.127,231.5185,295.096,243.121,193.709,236.813,219.335,202.25
584.7385,422.89775,491.498,557.535,394.1623333,235.99475,266.732,238.127,231.5185,295.096,243.121,193.709,236.813,219.335,202.25,126.751
422.89775,491.498,557.535,394.1623333,235.99475,266.732,238.127,231.5185,295.096,243.121,193.709,236.813,219.335,202.25,126.751,59.9915
491.498,557.535,394.1623333,235.99475,266.732,238.127,231.5185,295.096,243.121,193.709,236.813,219.335,202.25,126.751,59.9915,77.01
557.535,394.1623333,235.99475,266.732,238.127,231.5185,295.096,243.121,193.709,236.813,219.335,202.25,126.751,59.9915,77.01,0
394.1623333,235.99475,266.732,238.127,231.5185,295.096,243.121,193.709,236.813,219.335,202.25,126.751,59.9915,77.01,0,0
235.99475,266.732,238.127,231.5185,295.096,243.121,193.709,236.813,219.335,202.25,126.751,59.9915,77.01,0,0,0
266.732,238.127,231.5185,295.096,243.121,193.709,236.813,219.335,202.25,126.751,59.9915,77.01,0,0,0,0
238.127,231.5185,295.096,243.121,193.709,236.813,219.335,202.25,126.751,59.9915,77.01,0,0,0,0,0
231.5185,295.096,243.121,193.709,236.813,219.335,202.25,126.751,59.9915,77.01,0,0,0,0,0,0
295.096,243.121,193.709,236.813,219.335,202.25,126.751,59.9915,77.01,0,0,0,0,0,0,0
243.121,193.709,236.813,219.335,202.25,126.751,59.9915,77.01,0,0,0,0,0,0,0,0
193.709,236.813,219.335,202.25,126.751,59.9915,77.01,0,0,0,0,0,0,0,0,0
236.813,219.335,202.25,126.751,59.9915,77.01,0,0,0,0,0,0,0,0,0,0
219.335,202.25,126.751,59.9915,77.01,0,0,0,0,0,0,0,0,0,0,0
202.25,126.751,59.9915,77.01,0,0,0,0,0,0,0,0,0,0,0,0
126.751,59.9915,77.01,0,0,0,0,0,0,0,0,0,0,0,0,0
59.9915,77.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.516
0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.516,267.565
0,0,0,0,0,0,0,0,0,0,0,0,0,158.516,267.565,252.385
0,0,0,0,0,0,0,0,0,0,0,0,158.516,267.565,252.385,176.033
0,0,0,0,0,0,0,0,0,0,0,158.516,267.565,252.385,176.033,246.0785
0,0,0,0,0,0,0,0,0,0,158.516,267.565,252.385,176.033,246.0785,322.1026667
0,0,0,0,0,0,0,0,0,158.516,267.565,252.385,176.033,246.0785,322.1026667,340.501
0,0,0,0,0,0,0,0,158.516,267.565,252.385,176.033,246.0785,322.1026667,340.501,335.244
0,0,0,0,0,0,0,158.516,267.565,252.385,176.033,246.0785,322.1026667,340.501,335.244,359.643
